Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60436195


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
60436195;1;01/04/2015;07:00;0;1;;;;;;0;0;0;;0;57;58;51;54;54;50;50;52;;;;;;;;;;;;;;;;;;;65;65;52;52;;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
60436195;1;01/04/2015;;1;1;;;;;;0;0;0;;0;58;57;52;54;53;50;51;51;;;;;;;;;;;;;;;;;;;65;63;52;51;;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
60436195;1;01/03/2015;07:00;0;1;;;;;;0;0;0;;0;58;60;60;50;88;74;54;48;49;48;48;56;56;60;82;55;60;56;61;61;60;60;60;57;67;56;72;63;58;68;62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2015;17:00;0;1;;;;;;0;0;0;;0;74;56;54;49;66;56;52;48;48;52;49;58;60;58;61;100;60;60;62;59;60;59;58;66;60;;;60;56;66;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1
60436195;1;01/03/2015;;1;1;;;;;;0;0;0;;0;66;58;57;50;77;65;53;48;49;50;49;57;58;59;72;78;60;58;62;60;60;60;59;62;64;;;62;57;67;60;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1
60436195;1;01/02/2015;07:00;0;1;100;30;48;7;5;0;0;0;;0;39;38;38;39;30;50;100;72;52;48;46;43;42;40;41;41;43;62;64;51;42;42;42;41;38;41;68;44;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/02/2015;17:00;0;1;100;30;48;7;5;0;0;0;;0;39;38;38;38;40;50;80;62;49;53;46;42;41;39;42;41;42;59;54;48;43;42;41;40;43;65;60;50;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/02/2015;;1;1;100;30;48;7;5;0;0;0;;0;39;38;38;39;35;50;90;67;51;51;46;43;42;40;42;41;43;61;59;50;43;42;42;41;41;53;64;47;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/01/2015;07:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;44;51;49;48;48;49;48;46;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1
60436195;1;01/01/2015;17:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;42;50;48;48;50;46;76;46;42;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
60436195;1;01/01/2015;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;47;50;49;49;47;63;47;44;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2014;07:00;0;1;;;;;;0;0;0;;0;60;60;44;40;52;50;68;54;;51;52;62;53;48;46;45;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/12/2014;17:00;0;1;;;;;;0;0;0;;0;50;58;45;40;50;52;66;60;50;53;50;58;50;46;49;46;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/12/2014;;1;1;;;;;;0;0;0;;0;55;59;45;40;51;51;67;57;;52;51;60;52;47;48;46;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/11/2014;07:00;0;1;74;30;38;8;26;0;0;0;;0;33;33;32;32;33;33;33;74;40;36;38;39;40;40;41;40;38;38;36;36;36;35;35;35;36;40;40;43;56;46;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2014;17:00;0;1;74;30;38;8;26;0;0;0;;0;32;32;32;32;33;33;35;35;38;37;38;39;40;40;40;39;37;37;37;37;35;36;36;36;37;30;41;40;40;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2014;;1;1;74;30;38;8;26;0;0;0;;0;33;33;32;32;33;33;34;55;39;37;38;39;40;40;41;40;38;38;37;37;36;36;36;36;37;35;41;42;48;45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/10/2014;07:00;0;1;49;31;33;21;17;0;0;0;;0;34;34;36;36;35;35;34;33;32;32;32;32;32;32;32;32;31;31;31;31;49;31;31;31;31;31;32;33;34;40;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2014;17:00;0;1;49;31;33;21;17;0;0;0;;0;34;34;36;36;35;35;33;32;32;32;32;32;32;32;32;32;31;31;31;31;34;31;31;31;31;32;33;33;35;40;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2014;;1;1;49;31;33;21;17;0;0;0;;0;34;34;36;36;35;35;34;33;32;32;32;32;32;32;32;32;31;31;31;31;42;31;31;31;31;32;33;33;35;40;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/09/2014;07:00;0;1;326;34;40;8;11;0;0;0;;0;36;36;36;37;37;37;36;36;36;36;34;34;34;34;34;34;34;34;34;34;34;34;36;34;34;34;34;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2014;17:00;0;1;326;34;40;8;11;0;0;0;;0;36;36;37;38;37;36;36;326;36;36;34;34;34;34;34;34;34;34;34;34;34;34;36;34;34;34;34;34;34;38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2014;;1;1;326;34;40;8;11;0;0;0;;0;36;36;37;38;37;37;36;181;36;36;34;34;34;34;34;34;34;34;34;34;34;34;36;34;34;34;34;34;34;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2014;07:00;0;1;42;36;39;1;28;0;0;0;;0;42;41;41;41;41;41;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;37;37;37;37;37;36;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2014;17:00;0;1;42;36;39;1;28;0;0;0;;0;42;41;41;41;41;41;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;37;37;37;37;37;36;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2014;;1;1;42;36;39;1;28;0;0;0;;0;42;41;41;41;41;41;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;37;37;37;37;37;36;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2014;07:00;0;1;44;41;42;1;19;0;0;0;;0;44;44;44;44;44;44;43;43;43;43;43;43;43;43;43;43;42;42;41;41;41;41;41;41;41;41;41;42;42;42;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2014;17:00;0;1;44;41;42;1;19;0;0;0;;0;44;44;44;44;44;44;43;43;43;43;43;43;43;43;43;43;42;42;41;41;41;41;41;41;41;41;41;42;42;42;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2014;;1;1;44;41;42;1;19;0;0;0;;0;44;44;44;44;44;44;43;43;43;43;43;43;43;43;43;43;42;42;41;41;41;41;41;41;41;41;41;42;42;42;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/06/2014;07:00;0;1;57;44;49;1;30;0;0;0;;0;57;52;51;52;52;52;51;50;50;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;47;46;45;45;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2014;17:00;0;1;57;44;49;1;30;0;0;0;;0;52;52;52;52;52;52;50;50;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;47;46;45;45;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2014;;1;1;57;44;49;1;30;0;0;0;;0;55;52;52;52;52;52;51;50;50;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;47;46;45;45;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/05/2014;07:00;0;1;;;;;;0;0;0;;0;71;70;68;67;;;;;67;64;62;61;60;59;58;58;59;58;58;58;58;57;56;55;55;55;55;54;54;53;52;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2014;17:00;0;1;;;;;;0;0;0;;0;70;69;68;66;;;;;67;62;62;60;60;58;58;58;;58;58;58;58;56;55;54;54;54;54;54;53;52;52;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2014;;1;1;;;;;;0;0;0;;0;71;70;68;67;;;;;67;63;62;61;60;59;58;58;;58;58;58;58;57;56;55;55;55;55;54;54;53;52;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/04/2014;07:00;0;1;;;;;;0;0;0;;0;76;120;77;84;83;76;73;71;70;81;112;92;82;78;75;128;97;82;82;76;73;75;130;87;276;104;82;78;75;73;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/04/2014;17:00;0;1;;;;;;0;0;0;;0;73;87;121;114;80;74;72;;69;;200;;84;76;74;106;88;80;78;74;90;86;99;;104;;80;76;74;72;;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0
60436195;1;01/04/2014;;1;1;;;;;;0;0;0;;0;75;104;99;99;82;75;73;;70;;156;;83;77;75;117;93;81;80;75;82;81;115;;190;;81;77;75;73;;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0
60436195;1;01/03/2014;07:00;0;1;200;51;76;26;1;0;0;0;;0;51;55;53;52;57;105;77;90;71;66;70;70;65;60;58;57;57;65;74;64;58;57;82;131;70;200;92;103;88;81;76;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2014;17:00;0;1;200;51;76;26;1;0;0;0;;0;52;57;52;52;69;134;74;82;68;64;68;66;62;59;57;56;56;63;70;60;68;152;81;76;124;103;102;89;86;79;94;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2014;;1;1;200;51;76;26;1;0;0;0;;0;52;56;53;52;63;120;76;86;70;65;69;68;64;60;58;57;57;64;72;62;63;105;82;104;97;152;97;96;87;80;85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/02/2014;07:00;0;1;;;;;;0;0;0;;0;51;51;50;49;49;48;47;46;46;46;46;46;46;53;48;54;52;77;66;49;;;;54;61;58;53;52;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0
60436195;1;01/02/2014;17:00;0;1;;;;;;0;0;0;;0;51;50;50;48;48;48;48;47;47;47;45;46;124;50;54;53;79;73;64;49;;;;54;59;56;53;52;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0
60436195;1;01/02/2014;;1;1;;;;;;0;0;0;;0;51;51;50;49;49;48;48;47;47;47;46;46;85;52;51;54;66;75;65;49;;;;54;60;57;53;52;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0
60436195;1;01/12/2013;07:00;0;1;;;;;;0;0;0;;0;66;56;;50;54;;;50;53;68;60;56;60;56;56;56;56;78;78;66;;;;;;;;;;;;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/12/2013;17:00;0;1;;;;;;0;0;0;;0;66;54;;;50;;56;50;;68;56;64;60;52;54;;60;;72;88;;;;;;;;;;;;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/12/2013;;1;1;;;;;;0;0;0;;0;66;55;;;52;;;50;;68;58;60;60;54;55;;58;;75;77;;;;;;;;;;;;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/11/2013;07:00;0;1;;;;;;0;0;0;;0;86;41;67;36;44;56;46;40;39;36;36;89;150;42;43;40;39;44;50;44;42;41;48;48;48;48;42;44;60;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2013;17:00;0;1;;;;;;0;0;0;;0;46;38;36;36;42;48;45;40;38;37;38;89;69;42;43;39;40;117;46;44;41;40;;44;52;56;101;42;62;52;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0
60436195;1;01/11/2013;;1;1;;;;;;0;0;0;;0;66;40;52;36;43;52;46;40;39;37;37;89;110;42;43;40;40;81;48;44;42;41;;46;50;52;72;43;61;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0
60436195;1;01/10/2013;07:00;0;1;446;34;52;5;1;0;0;0;;0;34;38;40;37;44;56;60;59;89;82;58;40;39;38;37;39;39;37;39;42;38;46;42;39;39;37;39;36;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2013;17:00;0;1;446;34;52;5;1;0;0;0;;0;34;34;38;40;446;60;52;52;160;84;56;40;38;37;38;38;38;38;46;40;40;42;40;40;38;37;37;40;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2013;;1;1;446;34;52;5;1;0;0;0;;0;34;36;39;39;245;58;56;56;125;83;57;40;39;38;38;39;39;38;43;41;39;44;41;40;39;37;38;38;36;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/09/2013;07:00;0;1;44;32;34;26;22;0;0;0;;0;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;40;44;35;34;33;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2013;17:00;0;1;44;32;34;26;22;0;0;0;;0;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;36;39;34;33;33;32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2013;;1;1;44;32;34;26;22;0;0;0;;0;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;38;42;35;34;33;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2013;07:00;0;1;;;;;;0;0;0;;0;39;38;38;37;37;37;37;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;34;34;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2013;17:00;0;1;;;;;;0;0;0;;0;37;37;37;37;37;37;37;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;34;34;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2013;;1;1;;;;;;0;0;0;;0;38;38;38;37;37;37;37;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;34;34;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/07/2013;07:00;0;1;41;37;39;1;31;0;0;0;;0;40;40;40;41;40;40;40;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;38;38;38;38;38;38;38;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2013;17:00;0;1;41;37;39;1;31;0;0;0;;0;41;41;41;41;40;40;40;40;40;40;40;39;39;39;39;39;38;38;38;38;38;38;38;38;38;38;38;38;38;38;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2013;;1;1;41;37;39;1;31;0;0;0;;0;41;41;41;41;40;40;40;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;38;38;38;38;38;38;38;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/06/2013;07:00;0;1;138;40;44;6;14;0;0;0;;0;45;45;43;43;43;43;46;42;41;41;41;41;40;40;40;40;42;43;42;42;42;42;42;42;42;42;42;41;41;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2013;17:00;0;1;138;40;44;6;14;0;0;0;;0;45;44;43;43;43;138;43;42;41;41;42;41;41;40;40;40;42;42;42;42;45;42;42;42;42;41;41;41;41;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2013;;1;1;138;40;44;6;14;0;0;0;;0;45;45;43;43;43;91;45;42;41;41;42;41;41;40;40;40;42;43;42;42;44;42;42;42;42;42;42;41;41;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/05/2013;07:00;0;1;58;42;47;30;26;0;0;0;;0;51;50;50;50;50;49;49;48;48;48;48;48;48;48;47;46;46;46;45;45;44;44;44;44;43;43;43;43;42;58;49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2013;17:00;0;1;58;42;47;30;26;0;0;0;;0;50;50;50;50;50;49;49;48;48;48;48;48;47;47;46;46;46;45;44;44;44;44;44;44;43;42;42;42;42;49;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2013;;1;1;58;42;47;30;26;0;0;0;;0;51;50;50;50;50;49;49;48;48;48;48;48;48;48;47;46;46;46;45;45;44;44;44;44;43;43;43;43;42;54;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/04/2013;07:00;0;1;86;51;65;9;30;0;0;0;;0;86;76;74;76;74;72;70;68;70;72;84;72;70;64;64;62;60;60;60;58;58;59;56;56;56;56;56;55;54;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/04/2013;17:00;0;1;86;51;65;9;30;0;0;0;;0;80;78;74;71;74;70;70;73;86;77;70;69;64;64;63;61;60;60;60;58;57;58;56;56;56;56;56;56;54;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/04/2013;;1;1;86;51;65;9;30;0;0;0;;0;83;77;74;74;74;71;70;71;78;75;77;71;67;64;64;62;60;60;60;58;58;59;56;56;56;56;56;56;54;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/03/2013;07:00;0;1;240;45;72;19;18;0;0;0;;0;50;55;174;62;56;54;50;50;48;48;49;48;63;52;48;48;47;46;45;76;92;70;84;68;73;102;72;80;80;100;114;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2013;17:00;0;1;240;45;72;19;18;0;0;0;;0;80;55;74;57;54;51;54;49;48;48;48;48;60;54;49;46;46;45;240;132;78;68;72;65;76;82;74;120;149;120;98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2013;;1;1;240;45;72;19;18;0;0;0;;0;65;55;124;60;55;53;52;50;48;48;49;48;62;53;49;47;47;46;143;104;85;69;78;67;75;92;73;100;115;110;106;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/02/2013;07:00;0;1;;;;;;0;0;0;;0;;82;74;72;68;68;64;62;60;66;60;58;58;56;56;54;53;50;54;54;;;48;48;51;58;54;50;;;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0
60436195;1;01/02/2013;17:00;0;1;;;;;;0;0;0;;0;79;78;72;69;68;66;64;60;70;62;59;57;56;56;54;53;53;54;55;54;;50;47;48;74;56;51;51;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0
60436195;1;01/02/2013;;1;1;;;;;;0;0;0;;0;;80;73;71;68;67;64;61;65;64;60;58;57;56;55;54;53;52;55;54;;;48;48;63;57;53;51;;;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0
60436195;1;01/01/2013;07:00;0;1;178;40;73;18;3;0;0;0;;0;44;42;42;42;40;40;40;40;40;40;40;44;80;66;66;72;84;178;112;94;75;50;54;146;96;90;120;91;79;92;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/01/2013;17:00;0;1;178;40;73;18;3;0;0;0;;0;44;42;40;40;40;40;40;40;40;40;40;50;50;58;60;120;174;96;82;134;73;64;72;111;94;136;108;84;79;89;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/01/2013;;1;1;178;40;73;18;3;0;0;0;;0;44;42;41;41;40;40;40;40;40;40;40;47;65;62;63;96;129;137;97;114;74;57;63;129;95;113;114;88;79;91;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/12/2012;07:00;0;1;146;0;53;1;7;0;0;0;;0;48;90;60;72;60;60;0;52;50;52;59;56;56;58;52;49;48;49;50;46;42;43;42;42;42;40;40;78;52;50;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2012;17:00;0;1;146;0;53;1;7;0;0;0;;0;146;70;124;66;58;61;0;50;52;62;52;78;52;53;51;50;47;49;48;48;44;43;42;42;42;40;40;60;53;52;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2012;;1;1;146;0;53;1;7;0;0;0;;0;97;80;92;69;59;61;0;51;51;57;56;67;54;56;52;50;48;49;49;47;43;43;42;42;42;40;40;69;53;51;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/11/2012;07:00;0;1;;;;;;0;0;0;;0;78;34;94;;;112;58;45;60;;46;76;62;50;43;41;41;46;46;43;66;52;40;43;41;41;74;64;62;56;;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
